"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3220000","CDFF4220002002000007","20020702","","01","영업/정상","13","영업중","","","","","540-8150","","","서울특별시 강남구 논현동 3-5번지 4층 ","서울특별시 강남구 도산대로8길 8 (논현동4층)","","롯데시네마 브로드웨이 2관","20130409101447","I","2018-08-31 23:59:59.0","","201869.777642622    ","446024.410215048    ","영화상영관","영화상영관","0","","","0","0","0","","1","","","","","","","","","","","","","","","","","","영화관","","20020702",""
"3220000","CDFF4220002002000008","20020702","","01","영업/정상","13","영업중","","","","","3447-0650","","","서울특별시 강남구 논현동 3-5번지 1층 ","서울특별시 강남구 도산대로8길 8 1층 (논현동)","06038","롯데시네마 브로드웨이 3관","20170102190707","I","2018-08-31 23:59:59.0","","201869.777642622    ","446024.410215048    ","영화상영관","영화상영관","0","","","0","1","0","","","","","","","","","","","","","","","","","","","","영화관","","20020702",""
"3220000","CDFF4220002002000009","20020702","","01","영업/정상","13","영업중","","","","","540-8150","","","서울특별시 강남구 논현동 3-5번지 1층 ","서울특별시 강남구 도산대로8길 8 (논현동1층)","","롯데시네마 브로드웨이 4관","20130417180832","I","2018-08-31 23:59:59.0","","201869.777642622    ","446024.410215048    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","영화관","","20020702",""
"3220000","CDFF4220002002000010","20020702","","01","영업/정상","13","영업중","","","","","540-8150","","","서울특별시 강남구 논현동 3-5번지 1층 ","서울특별시 강남구 도산대로8길 8 (논현동1층)","","롯데시네마 브로드웨이 5관","20130417185859","I","2018-08-31 23:59:59.0","","201869.777642622    ","446024.410215048    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","영화관","","20020702",""
"3220000","CDFF4220002002000011","20020123","","01","영업/정상","13","영업중","","","","","753-0391","","","서울특별시 강남구 신사동 651-21 ","서울특별시 강남구 도산대로 323 (신사동)","06021","CGV 청담씨네시티 CINEMA SWEETBOX PREMIUM 관","20220114101527","U","2022-01-16 02:40:00.0","","203205.416988211    ","446740.552934563    ","영화상영관","영화상영관","19","","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20020123",""
"3220000","CDFF4220002002000012","20020123","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 651-21 ","서울특별시 강남구 도산대로 323 (신사동)","","CGV 청담씨네시티 1관(HEADPHONE)","20210426164608","U","2021-04-28 02:40:00.0","","203205.416988211    ","446740.552934563    ","영화상영관","영화상영관","19","","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20020123",""
"3220000","CDFF4220002002000013","20020123","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 651-21 ","서울특별시 강남구 도산대로 323 (신사동)","","CGV 청담씨네시티 2관(HEADPHONE)","20210426164534","U","2021-04-28 02:40:00.0","","203205.416988211    ","446740.552934563    ","영화상영관","영화상영관","19","","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20020123",""
"3220000","CDFF4220002002000014","20020123","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 651-21 ","서울특별시 강남구 도산대로 323 (신사동)","","CGV 청담씨네시티 3관(COMFORT SWEETBOX PREMIUM)","20210426164523","U","2021-04-28 02:40:00.0","","203205.416988211    ","446740.552934563    ","영화상영관","영화상영관","19","","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20020123",""
"3220000","CDFF4220002002000015","20020123","","01","영업/정상","13","영업중","","","","","","","135897","서울특별시 강남구 신사동 651-21번지 ","서울특별시 강남구 도산대로 323  (신사동)","","씨네시티11관","20031201095606","I","2018-08-31 23:59:59.0","","203205.416988211    ","446740.552934563    ","영화상영관","영화상영관","19","","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20020123",""
"3220000","CDFF4220002002000016","20020123","","01","영업/정상","13","영업중","","","","","","","135897","서울특별시 강남구 신사동 651-21번지 ","서울특별시 강남구 도산대로 323  (신사동)","","씨네시티12관","20031201095836","I","2018-08-31 23:59:59.0","","203205.416988211    ","446740.552934563    ","영화상영관","영화상영관","19","","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20020123",""
"3220000","CDFF4220002003000002","20031230","","01","영업/정상","13","영업중","","","","","02- 541-8888","","135897","서울특별시 강남구 신사동 651-21번지 ","서울특별시 강남구 도산대로 323  (신사동)","","씨네시티3관","20031230175403","I","2018-08-31 23:59:59.0","","203205.416988211    ","446740.552934563    ","영화상영관","영화상영관","19","","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20031230",""
"3220000","CDFF4220001999000006","19991011","","01","영업/정상","13","영업중","","","","","","","135819","서울특별시 강남구 논현동 91-6번지 ","서울특별시 강남구 도산대로 310  (논현동)","","씨네하우스 1관","20030208135458","I","2018-08-31 23:59:59.0","","203064.64017084     ","446594.319138687    ","영화상영관","영화상영관","","","","0","","","","","","","","","","","","","","","","","","","","","","","","19991011",""
"3220000","CDFF4220001999000007","19991011","","01","영업/정상","13","영업중","","","","","","","135819","서울특별시 강남구 논현동 91-6번지 ","서울특별시 강남구 도산대로 310  (논현동)","","씨네하우스 4관","20030208135458","I","2018-08-31 23:59:59.0","","203064.64017084     ","446594.319138687    ","영화상영관","영화상영관","","","","0","","","","","","","","","","","","","","","","","","","","","","","","19991011",""
"3220000","CDFF4220002002000017","20020123","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 651-21 ","서울특별시 강남구 도산대로 323 (신사동)","","CGV 청담씨네시티 4DX","20210426164513","U","2021-04-28 02:40:00.0","","203205.416988211    ","446740.552934563    ","영화상영관","영화상영관","19","","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20020123",""
"3220000","CDFF4220002006000002","20060704","","01","영업/정상","13","영업중","","","","","3446-0105","","","서울특별시 강남구 신사동 602 ","서울특별시 강남구 압구정로30길 45 (신사동)","","CGV압구정 ART 1관","20210420102600","U","2021-04-22 02:40:00.0","","202530.184769156    ","446900.961207356    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20060704",""
"3220000","CDFF4220002006000003","20060704","","01","영업/정상","13","영업중","","","","","3446-0105","","","서울특별시 강남구 신사동 602 ","서울특별시 강남구 압구정로30길 45 (신사동)","","CGV압구정 ART 2관","20210420102336","U","2021-04-22 02:40:00.0","","202530.184769156    ","446900.961207356    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20060704",""
"3220000","CDFF4220002000000017","20000727","","01","영업/정상","13","영업중","","","","","","","135931","서울특별시 강남구 역삼동 814-6번지 ","서울특별시 강남구 강남대로 438  (역삼동)","","(주)강제규필름","20030208135458","I","2018-08-31 23:59:59.0","","202262.457856142    ","444382.542260289    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000727",""
"3220000","CDFF4220002000000018","20000727","","01","영업/정상","13","영업중","","","","","","","135931","서울특별시 강남구 역삼동 814-6번지 ","서울특별시 강남구 강남대로 438  (역삼동)","","주공공이2관","20030208135458","I","2018-08-31 23:59:59.0","","202262.457856142    ","444382.542260289    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000727",""
"3220000","CDFF4220002000000019","20000727","","01","영업/정상","13","영업중","","","","","","","135931","서울특별시 강남구 역삼동 814-6번지 ","서울특별시 강남구 강남대로 438  (역삼동)","","주공공이3관","20030208135458","I","2018-08-31 23:59:59.0","","202262.457856142    ","444382.542260289    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000727",""
"3220000","CDFF4220002000000020","20000727","","01","영업/정상","13","영업중","","","","","","","135931","서울특별시 강남구 역삼동 814-6번지 ","서울특별시 강남구 강남대로 438  (역삼동)","","주공공이4관","20030208135458","I","2018-08-31 23:59:59.0","","202262.457856142    ","444382.542260289    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000727",""
"3220000","CDFF4220001994000004","19941223","","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","135931","서울특별시 강남구 역삼동 814-6번지 ","서울특별시 강남구 강남대로 438 (역삼동)","","동아극장 3관","20150513132219","I","2018-08-31 23:59:59.0","","202262.457856142    ","444382.542260289    ","영화상영관","영화상영관","","","","0","","","","","","","","","","","","","","","","","","","","","","영화관","","19941223",""
"3220000","CDFF4220001983000001","19830604","","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","135931","서울특별시 강남구 역삼동 814-6번지 ","서울특별시 강남구 강남대로 438 (역삼동)","","동아극장 1관","20150513132011","I","2018-08-31 23:59:59.0","","202262.457856142    ","444382.542260289    ","영화상영관","영화상영관","","","","0","","","","","","","","","","","","","","","","","","","","","","영화관","","19830604",""
"3220000","CDFF4220002000000014","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000015","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000016","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000003","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000004","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000005","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000006","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000007","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000008","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000009","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000010","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000011","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000012","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3220000","CDFF4220002000000013","20000504","","01","영업/정상","BBBB","","","","","","","","135090","서울특별시 강남구 삼성동 159-0번지 ","서울특별시 강남구 영동대로 511  (삼성동)","","메가박스씨네플렉스(주)","20030208135458","I","2018-08-31 23:59:59.0","","205130.591678902    ","445590.096837802    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","20000504",""
"3230000","CDFF4220002002000005","20020530","","03","폐업","03","폐업","20080313","","","","","","138861","서울특별시 송파구 잠실동 175-9번지 ","서울특별시 송파구 올림픽로 82  (잠실동)","","키노2관","20080402092859","I","2018-08-31 23:59:59.0","","206978.093333333    ","445479.071666667    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020530",""
"3230000","CDFF4220002002000006","20020530","","03","폐업","03","폐업","20080313","","","","","","138861","서울특별시 송파구 잠실동 175-9번지 ","서울특별시 송파구 올림픽로 82  (잠실동)","","키노3관","20080402092930","I","2018-08-31 23:59:59.0","","206978.093333333    ","445479.071666667    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020530",""
"3230000","CDFF4220002002000007","20020530","","03","폐업","03","폐업","20080313","","","","","","138861","서울특별시 송파구 잠실동 175-9번지 ","서울특별시 송파구 올림픽로 82  (잠실동)","","키노4관","20080402092955","I","2018-08-31 23:59:59.0","","206978.093333333    ","445479.071666667    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020530",""
"3230000","CDFF4220002002000008","20020530","","03","폐업","03","폐업","20080313","","","","","","138861","서울특별시 송파구 잠실동 175-9번지 ","서울특별시 송파구 올림픽로 82  (잠실동)","","키노5관","20080402093020","I","2018-08-31 23:59:59.0","","206978.093333333    ","445479.071666667    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020530",""
"3230000","CDFF4220002002000009","20020530","","03","폐업","03","폐업","20080313","","","","","","138861","서울특별시 송파구 잠실동 175-9번지 ","서울특별시 송파구 올림픽로 82  (잠실동)","","키노6관","20080402093037","I","2018-08-31 23:59:59.0","","206978.093333333    ","445479.071666667    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020530",""
"3230000","CDFF4220002008000001","20080723","","03","폐업","03","폐업","20141201","","","","02-411-5281","","","서울특별시 송파구 잠실동 40-1번지 롯데월드지하1층 ","서울특별시 송파구 올림픽로 240 (잠실동 롯데월드지하1층)","138721","롯데시네마 롯데월드관(1관)","20141202152613","I","2018-08-31 23:59:59.0","","208589.363343145    ","445455.90405262     ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20080723",""
"3230000","CDFF4220002008000002","20080723","","03","폐업","03","폐업","20141201","","","","02-411-5281","","","서울특별시 송파구 잠실동 롯데월드지하1층 ","서울특별시 송파구 올림픽로 240 지하1층 (잠실동 롯데월드)","138721","롯데시네마 롯데월드관(2관)","20141202152634","I","2018-08-31 23:59:59.0","","208589.363343145    ","445455.90405262     ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20080723",""
"3230000","CDFF4220001989000007","19890706","","03","폐업","03","폐업","20020306","","","","","","138220","서울특별시 송파구 잠실동 40-1번지 ","서울특별시 송파구 올림픽로 240  (잠실동)","","롯데월드시네마1관","20060607100301","I","2018-08-31 23:59:59.0","","208589.363343145    ","445455.90405262     ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19890706",""
"3230000","CDFF4220001999000001","19990911","","03","폐업","03","폐업","20201231","","","","02-3431-0450","","","서울특별시 송파구 잠실동 10 서울종합운동장 ","서울특별시 송파구 올림픽로 25 (잠실동)","05500","잠실자동차극장(1관)","20210716163011","U","2021-07-18 02:40:00.0","","206383.829438022    ","446030.128073052    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","자동차극장","","19990911",""
"3230000","CDFF4220001999000002","19991029","","03","폐업","03","폐업","20080429","","","","","","138220","서울특별시 송파구 잠실동 40-1번지 ","서울특별시 송파구 올림픽로 240  (잠실동)","","롯데월드시네마3관","20080514143958","I","2018-08-31 23:59:59.0","","208589.363343145    ","445455.90405262     ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19991029",""
"3230000","CDFF4220001999000003","19991029","","03","폐업","03","폐업","20080429","","","","","","138220","서울특별시 송파구 잠실동 40-1번지 ","서울특별시 송파구 올림픽로 240  (잠실동)","","롯데월드시네마4관","20080514144032","I","2018-08-31 23:59:59.0","","208589.363343145    ","445455.90405262     ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19991029",""
"3230000","CDFF4220002002000001","20020307","","03","폐업","03","폐업","20050713","","","","","","138220","서울특별시 송파구 잠실동 40-1번지 ","서울특별시 송파구 올림픽로 240  (잠실동)","","롯데월드시네마5관","20060419183829","I","2018-08-31 23:59:59.0","","208589.363343145    ","445455.90405262     ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020307",""
"3230000","CDFF4220002002000002","20020307","","03","폐업","03","폐업","20080429","","","","416-0661","","138220","서울특별시 송파구 잠실동 40-1번지 ","서울특별시 송파구 올림픽로 240  (잠실동)","","롯데월드시네마1관","20080514143814","I","2018-08-31 23:59:59.0","","208589.363343145    ","445455.90405262     ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020307",""
"3230000","CDFF4220002002000003","20020309","","03","폐업","03","폐업","20080429","","","","416-0661","","138220","서울특별시 송파구 잠실동 40-1번지 ","서울특별시 송파구 올림픽로 240  (잠실동)","","롯데월드시네마2관","20080514143929","I","2018-08-31 23:59:59.0","","208589.363343145    ","445455.90405262     ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020309",""
"3230000","CDFF4220002002000004","20020530","","03","폐업","03","폐업","20080313","","","","","","138861","서울특별시 송파구 잠실동 175-9번지 ","서울특별시 송파구 올림픽로 82  (잠실동)","","키노1관","20080402092826","I","2018-08-31 23:59:59.0","","206978.093333333    ","445479.071666667    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20020530",""
"3230000","CDFF4220002005000001","19990911","","03","폐업","03","폐업","20201231","","","","02-3431-0450","","","서울특별시 송파구 잠실동 10 서울종합운동장 ","서울특별시 송파구 올림픽로 25 (잠실동)","05500","잠실자동차극장(2관)","20210716163030","U","2021-07-18 02:40:00.0","","206383.829438022    ","446030.128073052    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","자동차극장","","19990911",""
"3230000","CDFF4220002009000001","20090428","","01","영업/정상","13","영업중","","","","","2157-1100","","","서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ","서울특별시 송파구 충민로 66 (문정동 가든파이브라이프영관 10층)","05838","CGV 송파 6관","20210426103845","U","2021-04-28 02:40:00.0","","211053.11951800000  ","442026.98878300000  ","영화상영관","","11","","","","11","5","","","","","","","","","","","","","","","","","","","","영화관","","20090428",""
"3230000","CDFF4220002009000002","20090428","","01","영업/정상","13","영업중","","","","","2157-1100","","","서울특별시 송파구 문정동 516 가든파이브라이프영관10층 ","서울특별시 송파구 충민로 66 (문정동 가든파이브라이프영관 10층)","05838","CGV 송파 4관","20210426103931","U","2021-04-28 02:40:00.0","","211053.11951800000  ","442026.98878300000  ","영화상영관","","11","","","","11","5","","","","","","","","","","","","","","","","","","","","영화관","","20090428",""
"3230000","CDFF4220002009000003","20090428","","01","영업/정상","13","영업중","","","","","2157-1100","","","서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ","서울특별시 송파구 충민로 66 (문정동 가든파이브라이프영관 10층)","05838","CGV 송파 SPHERE X","20210426103908","U","2021-04-28 02:40:00.0","","211053.11951800000  ","442026.98878300000  ","영화상영관","","11","","","","11","5","","","","","","","","","","","","","","","","","","","","영화관","","20090428",""
"3230000","CDFF4220002009000004","20090428","","01","영업/정상","13","영업중","","","","","2157-1100","","","서울특별시 송파구 문정동 516 가든파이브라이프영관10층 ","서울특별시 송파구 충민로 66 (문정동 가든파이브라이프영관 10층)","05838","CGV송파4DX관","20210426103819","U","2021-04-28 02:40:00.0","","211053.11951800000  ","442026.98878300000  ","영화상영관","","11","","","","11","5","","","","","","","","","","","","","","","","","","","","영화관","","20090428",""
"3230000","CDFF4220002009000005","20090428","","01","영업/정상","13","영업중","","","","","2157-1100","","","서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ","서울특별시 송파구 충민로 66 (문정동 가든파이브라이프영관 10층)","05838","CGV 송파 3관","20210426103954","U","2021-04-28 02:40:00.0","","211053.11951800000  ","442026.98878300000  ","영화상영관","","11","","","","11","5","","","","","","","","","","","","","","","","","","","","영화관","","20090428",""
"3230000","CDFF4220002009000006","20090428","","01","영업/정상","13","영업중","","","","","2157-1100","","","서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ","서울특별시 송파구 충민로 66 (문정동 가든파이브라이프영관 10층)","05838","CGV 송파 1관","20210426104014","U","2021-04-28 02:40:00.0","","211053.11951800000  ","442026.98878300000  ","영화상영관","","11","기타","","","11","5","","","","","","","","","","","","","","","","","","","","영화관","","20090428",""
"3230000","CDFF4220002009000007","20090428","","01","영업/정상","13","영업중","","","","","2157-1100","","","서울특별시 송파구 문정동 516 가든파이브라이프영관 10층 ","서울특별시 송파구 충민로 66 (문정동 가든파이브라이프영관 10층)","05838","CGV 송파 2관","20210426104036","U","2021-04-28 02:40:00.0","","211053.11951800000  ","442026.98878300000  ","영화상영관","","11","","","","11","5","","","","","","","","","","","","","","","","","","","","영화관","","20090428",""
"3230000","CDFF4220002014000001","20141014","","01","영업/정상","13","영업중","","","","","02-3470-3493","","","서울특별시 송파구 신천동 29 ","서울특별시 송파구 올림픽로 300 엔터테인먼트동 5~11층 (신천동 롯데월드몰)","05551","롯데시네마 월드타워(제21관)","20211229150428","U","2021-12-31 02:40:00.0","","209074.900840074    ","445657.80932984     ","영화상영관","","0","","","0","12","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20141014",""
"3230000","CDFF4220002014000002","20141014","","01","영업/정상","13","영업중","","","","","02-3470-3493","","","서울특별시 송파구 신천동 29 ","서울특별시 송파구 올림픽로 300 엔터테인먼트동 5~11층 (신천동 롯데월드몰)","05551","롯데시네마 월드타워(제9관)","20211229150626","U","2021-12-31 02:40:00.0","","209074.900840074    ","445657.80932984     ","영화상영관","","0","","","0","12","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20141014",""
"3230000","CDFF4220002014000003","20141014","","01","영업/정상","13","영업중","","","","","02-3470-3493","","","서울특별시 송파구 신천동 29 ","서울특별시 송파구 올림픽로 300 엔터테인먼트동 5~11층 (신천동 롯데월드몰)","05551","롯데시네마 월드타워(제20관)","20211229150438","U","2021-12-31 02:40:00.0","","209074.900840074    ","445657.80932984     ","영화상영관","","0","","","0","12","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20141014",""
"3240000","CDFF4220002005000004","20050613","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 성내동 549-1번지 ","서울특별시 강동구 성내로 48 (성내동)","","메가박스 강동10","20180530172436","I","2018-08-31 23:59:59.0","","210992.497270009    ","447372.617182859    ","영화상영관","영화상영관","10","","","","8","2","","","","","","","","","","","","","","","","","","","","영화관","","20050613",""
"3230000","CDFF4220002014000004","20141014","","01","영업/정상","13","영업중","","","","","02-3470-3493","","","서울특별시 송파구 신천동 29 ","서울특별시 송파구 올림픽로 300 엔터테인먼트동 5~11층 (신천동 롯데월드몰)","05551","롯데시네마 월드타워(제19관)","20211229150449","U","2021-12-31 02:40:00.0","","209074.900840074    ","445657.80932984     ","영화상영관","","0","","","0","12","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20141014",""
"3230000","CDFF4220002014000005","20141014","","01","영업/정상","13","영업중","","","","","02-3470-3493","","","서울특별시 송파구 신천동 29 ","서울특별시 송파구 올림픽로 300 엔터테인먼트동 5~11층 (신천동 롯데월드몰)","05551","롯데시네마 월드타워(제18관)","20211229150459","U","2021-12-31 02:40:00.0","","209074.900840074    ","445657.80932984     ","영화상영관","","0","","","0","12","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20141014",""
"3230000","CDFF4220002014000006","20141014","","01","영업/정상","13","영업중","","","","","02-3470-3493","","","서울특별시 송파구 신천동 29 ","서울특별시 송파구 올림픽로 300 엔터테인먼트동 5~11층 (신천동 롯데월드몰)","05551","롯데시네마 월드타워(제17관)","20211229150511","U","2021-12-31 02:40:00.0","","209074.900840074    ","445657.80932984     ","영화상영관","","0","","","0","12","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20141014",""
